,id,rule_name,description,magnitude,historical,closeUser,formattedClosedDate,closedWithCustomizedReason,localizedCloseReason,usernameOrderBy,deviceOrderBy,domainInfo,offenseMapper,offenseMapperType,archived,offenseSource,escapedFormattedOffenseSource,formattedOffenseType,description.1,fullDescription,credibility,credibilityFormatted,severity,severityFormatted,relevance,relevanceFormatted,categoryCount,targetCount,attackerCount,eventCount,formattedEventCount,flowCount,formattedFlowCount,eventDescription,startTime,endTime,attacker,attackerDescription,target,targetDescription,tokensAsString,deviceCount,userCount,attackerId,formattedStartTime,formattedEndTime,formattedLastEventTime,formattedDuration,assignedToUser,username,dismissedCode,allNotes,targetNetwork,startTimeAbs,endTimeAbs,targetNetworkDescription,attackerNetwork,attackerIP,remoteTargetCount,localTargetCount,targetNetworkCount,domainName
90,258633,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:-1168894527,186.84.21.193,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,1,1,102,102,0,0,102 events and 0 flows in 1 categories,Thu Sep 29 14:33:58 COT 2022,Thu Sep 29 14:34:08 COT 2022,186.84.21.193,186.84.21.193,190.60.74.241,190.60.74.241 ,1|2028769,1,0,1215658,"Sep 29, 2022, 2:33:58 PM","Sep 29, 2022, 2:34:08 PM",35d 18h 10m 23s,9s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",other,166448000000000000    ,166448000000000000    ,other,other,186.84.21.193,1,0,1,GR CHIA SAS
91,258684,"GR Chia: X-Force Risk IP, Spam(Destination IP)","Traffic timeout
",1,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_MERCANET,domain 11,1,BY_TARGET,0,11:-1254480368,181.58.38.16,Destination IP,Traffic timeout ,Traffic timeout ,2,2,3,3,0,0,1,1,1,1,1,0,0,1 events and 0 flows in 1 categories,Thu Sep 29 16:35:11 COT 2022,Thu Sep 29 16:35:11 COT 2022,10.10.36.79,10.10.36.79,181.58.38.16,181.58.38.16 ,1,1,0,6037,"Sep 29, 2022, 4:35:11 PM","Sep 29, 2022, 4:35:11 PM",35d 16h 9m 19s,0s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",other,166449000000000000    ,166449000000000000    ,other,GR_CHIA.FW_IFX,10.10.36.79,1,0,1,GR CHIA SAS
92,258756,"GR Chia: X-Force Risk IP, Spam(Destination IP)","Traffic timeout
",1,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,1,BY_TARGET,0,11:-1254940528,181.51.32.144,Destination IP,Traffic timeout ,Traffic timeout ,2,2,3,3,0,0,1,1,1,1,1,0,0,1 events and 0 flows in 1 categories,Thu Sep 29 23:07:42 COT 2022,Thu Sep 29 23:07:42 COT 2022,10.10.36.79,10.10.36.79,181.51.32.144,181.51.32.144 ,1,1,0,6037,"Sep 29, 2022, 11:07:42 PM","Sep 29, 2022, 11:07:42 PM",35d 9h 36m 49s,0s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",other,166451000000000000    ,166451000000000000    ,other,GR_CHIA.FW_IFX,10.10.36.79,1,0,1,GR CHIA SAS
93,258758,"GR Chia: X-Force Risk IP, Spam(Destination IP)","Traffic timeout
",1,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,1,BY_TARGET,0,11:-1254214644,181.62.52.12,Destination IP,Traffic timeout ,Traffic timeout ,2,2,3,3,0,0,1,1,1,3,3,0,0,3 events and 0 flows in 1 categories,Thu Sep 29 23:11:44 COT 2022,Fri Sep 30 05:45:17 COT 2022,10.10.36.79,10.10.36.79,181.62.52.12,181.62.52.12 ,1,1,0,6037,"Sep 29, 2022, 11:11:44 PM","Sep 30, 2022, 5:45:17 AM",35d 2h 59m 14s,6h 33m 32s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",other,166451000000000000    ,166453000000000000    ,other,GR_CHIA.FW_IFX,10.10.36.79,1,0,1,GR CHIA SAS
94,258851,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1083466209,191.107.158.31,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,4,1,1397,"1,397",0,0,"1,397 events and 0 flows in 1 categories",Fri Sep 30 10:40:09 COT 2022,Sat Oct 01 09:00:10 COT 2022,191.107.158.31,191.107.158.31,200.14.43.240,200.14.43.240 Remote (3) ,1|2030764|2030797|2030937|2032598,2,0,1216995,"Sep 30, 2022, 10:40:09 AM","Oct 1, 2022, 9:00:10 AM",33d 23h 44m 21s,22h 20m 1s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",GR_CHIA.Publicas_Mercanet,166455000000000000    ,166463000000000000    ,Multiple (2),other,191.107.158.31,3,1,2,GR CHIA SAS
95,258938,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1167719258,186.102.4.166,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,4,1,1149,"1,149",0,0,"1,149 events and 0 flows in 1 categories",Fri Sep 30 18:47:43 COT 2022,Fri Sep 30 19:34:59 COT 2022,186.102.4.166,186.102.4.166,200.14.43.240,200.14.43.240 Remote (3) ,1|2031609|2031654|2031602,2,0,1217588,"Sep 30, 2022, 6:47:43 PM","Sep 30, 2022, 7:34:59 PM",34d 13h 9m 32s,47m 15s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",GR_CHIA.Publicas_Mercanet,166458000000000000    ,166458000000000000    ,Multiple (2),other,186.102.4.166,3,1,2,GR CHIA SAS
96,258939,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_Distribuida,domain 11,0,BY_ATTACKER,0,11:1754805395,104.152.52.147,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,1,1,230,230,0,0,230 events and 0 flows in 1 categories,Fri Sep 30 19:14:37 COT 2022,Fri Sep 30 19:15:59 COT 2022,104.152.52.147,104.152.52.147,190.60.209.19,190.60.209.19 ,1|2031628,1,0,1217615,"Sep 30, 2022, 7:14:37 PM","Sep 30, 2022, 7:15:59 PM",34d 13h 28m 31s,1m 22s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",GR_CHIA.Publicas_Distribuidas,166458000000000000    ,166458000000000000    ,GR_CHIA.Publicas_Distribuidas,other,104.152.52.147,0,1,1,GR CHIA SAS
97,258940,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:1754805433,104.152.52.185,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,68,1,278,278,0,0,278 events and 0 flows in 1 categories,Fri Sep 30 19:14:50 COT 2022,Fri Sep 30 19:14:52 COT 2022,104.152.52.185,104.152.52.185,190.60.74.140,Remote (68) ,1|2031627,1,0,1217616,"Sep 30, 2022, 7:14:50 PM","Sep 30, 2022, 7:14:52 PM",34d 13h 29m 38s,2s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",other,166458000000000000    ,166458000000000000    ,other,other,104.152.52.185,68,0,1,GR CHIA SAS
98,258948,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Oct 4, 2022, 9:17:47 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_MERCANET,domain 11,0,BY_ATTACKER,0,11:1754805459,104.152.52.211,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,16,1,1011,"1,011",0,0,"1,011 events and 0 flows in 1 categories",Fri Sep 30 19:33:13 COT 2022,Fri Sep 30 19:33:26 COT 2022,104.152.52.211,104.152.52.211,200.14.43.254,Local (16) ,1|2031656,1,0,1217642,"Sep 30, 2022, 7:33:13 PM","Sep 30, 2022, 7:33:26 PM",34d 13h 11m 5s,12s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se procede al cierre posterior a la realización del informe mensual jcifuentes Oct 4, 2022, 9:17:47 AM""",GR_CHIA.Publicas_Mercanet,166458000000000000    ,166458000000000000    ,GR_CHIA.Publicas_Mercanet,other,104.152.52.211,0,16,1,GR CHIA SAS
99,259034,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:-1485658489,167.114.166.135,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,68,1,4417,"4,417",0,0,"4,417 events and 0 flows in 1 categories",Sat Oct 01 03:05:04 COT 2022,Sat Oct 01 03:09:59 COT 2022,167.114.166.135,167.114.166.135,190.60.74.140,Remote (68) ,1|2032214,1,0,1218367,"Oct 1, 2022, 3:05:04 AM","Oct 1, 2022, 3:09:59 AM",34d 5h 34m 32s,4m 55s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166461000000000000    ,166461000000000000    ,other,other,167.114.166.135,68,0,1,GR CHIA SAS
100,259037,"GR Chia: X-Force Risk IP, Spam(Destination IP)","Traffic timeout
",1,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_MERCANET,domain 11,1,BY_TARGET,0,11:-1097843205,190.144.61.251,Destination IP,Traffic timeout ,Traffic timeout ,2,2,3,3,0,0,1,1,1,1,1,0,0,1 events and 0 flows in 1 categories,Sat Oct 01 03:12:13 COT 2022,Sat Oct 01 03:12:13 COT 2022,10.10.58.55,10.10.58.55,190.144.61.251,190.144.61.251 ,1,1,0,11108,"Oct 1, 2022, 3:12:13 AM","Oct 1, 2022, 3:12:13 AM",34d 5h 32m 18s,0s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166461000000000000    ,166461000000000000    ,other,GR_CHIA.FW_IFX,10.10.58.55,1,0,1,GR CHIA SAS
101,259054,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_MERCANET,domain 11,0,BY_ATTACKER,0,11:-1103344907,190.60.74.245,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,1,1,130,130,0,0,130 events and 0 flows in 1 categories,Sat Oct 01 06:23:17 COT 2022,Sat Oct 01 06:23:39 COT 2022,190.60.74.245,190.60.74.245,200.14.43.240,200.14.43.240 ,1|2032434,1,0,1100328,"Oct 1, 2022, 6:23:17 AM","Oct 1, 2022, 6:23:39 AM",34d 2h 20m 52s,22s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166462000000000000    ,166462000000000000    ,GR_CHIA.Publicas_Mercanet,other,190.60.74.245,0,1,1,GR CHIA SAS
102,259134,GR Chia: Brute Force VPN SSL Fortigate,"SSL new connection
 preceded by SSL alerts
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1746085645,151.236.216.243,Source IP,SSL new connection  preceded by SSL alerts ,SSL new connection  preceded by SSL alerts ,2,2,6,6,0,0,2,2,1,137,137,0,0,137 events and 0 flows in 2 categories,Sat Oct 01 19:08:09 COT 2022,Sat Oct 08 19:59:41 COT 2022,151.236.216.243,151.236.216.243,172.201.1.1,Remote (2) ,1|2038074|2052994|2033232,2,0,1130340,"Oct 1, 2022, 7:08:09 PM","Oct 8, 2022, 7:59:41 PM",26d 12h 44m 50s,7d 51m 32s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166467000000000000    ,166528000000000000    ,other,other,151.236.216.243,2,0,1,GR CHIA SAS
103,259249,GR Chia: Brute Force VPN SSL Fortigate,"SSL new connection
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:1347571083,80.82.77.139,Source IP,SSL new connection ,SSL new connection ,2,2,6,6,0,0,2,1,1,12,12,0,0,12 events and 0 flows in 2 categories,Sun Oct 02 07:54:06 COT 2022,Sun Oct 02 07:54:15 COT 2022,80.82.77.139,80.82.77.139,172.201.2.1,172.201.2.1 ,1|2034288,1,0,1220625,"Oct 2, 2022, 7:54:06 AM","Oct 2, 2022, 7:54:15 AM",33d 50m 15s,9s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166472000000000000    ,166472000000000000    ,other,other,80.82.77.139,1,0,1,GR CHIA SAS
104,259323,GR Chia: Brute Force VPN SSL Fortigate,"SSL alerts
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:1123081106,66.240.219.146,Source IP,SSL alerts ,SSL alerts ,2,2,5,5,0,0,2,1,1,14,14,0,0,14 events and 0 flows in 2 categories,Sun Oct 02 13:08:41 COT 2022,Sun Oct 02 13:08:54 COT 2022,66.240.219.146,66.240.219.146,172.201.2.1,172.201.2.1 ,1|2034883,1,0,1221040,"Oct 2, 2022, 1:08:41 PM","Oct 2, 2022, 1:08:54 PM",32d 19h 35m 37s,13s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166473000000000000    ,166473000000000000    ,other,other,66.240.219.146,1,0,1,GR CHIA SAS
105,259395,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1164227890,186.155.74.206,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,3,1,2094,"2,094",0,0,"2,094 events and 0 flows in 1 categories",Sun Oct 02 19:58:11 COT 2022,Sun Oct 02 20:01:55 COT 2022,186.155.74.206,186.155.74.206,200.14.43.240,200.14.43.240 Remote (2) ,1|2035860,2,0,1221593,"Oct 2, 2022, 7:58:11 PM","Oct 2, 2022, 8:01:55 PM",32d 12h 42m 36s,3m 43s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166476000000000000    ,166476000000000000    ,Multiple (2),other,186.155.74.206,2,1,2,GR CHIA SAS
106,259523,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1083803643,191.102.120.5,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,18,1,148216,"1,48,216",0,0,"148,216 events and 0 flows in 1 categories",Mon Oct 03 08:53:07 COT 2022,Tue Oct 11 15:18:59 COT 2022,191.102.120.5,191.102.120.5,200.14.43.240,Local (10) Remote (8) ,1|2037373|2062013|2037628|2042394|2061786|2043672|2037592|2044088|2061751|2042359|2060343|2037462|2040310|2037524|2049234|2049074|2044079|2042316|2042438|2044133,2,0,1063191,"Oct 3, 2022, 8:53:07 AM","Oct 11, 2022, 3:18:59 PM",23d 17h 25m 32s,8d 6h 25m 51s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166481000000000000    ,166552000000000000    ,Multiple (2),other,191.102.120.5,8,10,2,GR CHIA SAS
107,259536,"GR Chia: X-Force Risk IP, Spam(Destination IP)","Firewall Permit
",0,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,1,BY_TARGET,0,11:-938596094,200.14.41.2,Destination IP,Firewall Permit ,Firewall Permit ,2,2,0,0,0,0,1,1,2,757,757,0,0,757 events and 0 flows in 1 categories,Mon Oct 03 09:22:08 COT 2022,Tue Oct 04 10:53:59 COT 2022,10.10.1.21,Multiple (2) ,200.14.41.2,200.14.41.2 ,1,2,0,1222707,"Oct 3, 2022, 9:22:08 AM","Oct 4, 2022, 10:53:59 AM",30d 21h 50m 32s,1d 1h 31m 50s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166481000000000000    ,16649000000000000    ,other,GR_CHIA.FW_IFX,10.10.1.21,1,0,1,GR CHIA SAS
108,259539,"GR Chia: X-Force Risk IP, Spam(Destination IP)","Firewall Permit
 preceded by Ip-conn
",1,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,1,BY_TARGET,0,11:-1254814659,181.53.12.61,Destination IP,Firewall Permit  preceded by Ip-conn ,Firewall Permit  preceded by Ip-conn ,2,2,2,2,0,0,2,1,1,2,2,0,0,2 events and 0 flows in 2 categories,Mon Oct 03 09:30:28 COT 2022,Mon Oct 03 09:30:28 COT 2022,10.10.55.3,10.10.55.3,181.53.12.61,181.53.12.61 ,1,1,0,1222715,"Oct 3, 2022, 9:30:28 AM","Oct 3, 2022, 9:30:28 AM",31d 23h 14m 3s,0s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166481000000000000    ,166481000000000000    ,other,GR_CHIA.FW_IFX,10.10.55.3,1,0,1,GR CHIA SAS
109,259582,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:1754805322,104.152.52.74,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,1,1,87,87,0,0,87 events and 0 flows in 1 categories,Mon Oct 03 12:38:22 COT 2022,Mon Oct 03 12:38:25 COT 2022,104.152.52.74,104.152.52.74,190.60.74.241,190.60.74.241 ,1|2038093,1,0,1146771,"Oct 3, 2022, 12:38:22 PM","Oct 3, 2022, 12:38:25 PM",31d 20h 6m 6s,2s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166482000000000000    ,166482000000000000    ,other,other,104.152.52.74,1,0,1,GR CHIA SAS
110,259585,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1083243996,191.111.2.36,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,7,1,235,235,0,0,235 events and 0 flows in 1 categories,Mon Oct 03 12:54:53 COT 2022,Mon Oct 03 14:16:15 COT 2022,191.111.2.36,191.111.2.36,200.14.43.242,Local (3) Remote (4) ,1|2038124|2038131|2038305,2,0,1222962,"Oct 3, 2022, 12:54:53 PM","Oct 3, 2022, 2:16:15 PM",31d 18h 28m 15s,1h 21m 22s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166482000000000000    ,166482000000000000    ,Multiple (2),other,191.111.2.36,4,3,2,GR CHIA SAS
111,259586,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1254550318,181.57.20.210,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,2,1,498,498,0,0,498 events and 0 flows in 1 categories,Mon Oct 03 12:57:06 COT 2022,Mon Oct 03 12:57:35 COT 2022,181.57.20.210,181.57.20.210,200.14.43.242,200.14.43.242 190.60.74.242 ,1|2038126,2,0,1222968,"Oct 3, 2022, 12:57:06 PM","Oct 3, 2022, 12:57:35 PM",31d 19h 46m 55s,29s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166482000000000000    ,166482000000000000    ,Multiple (2),other,181.57.20.210,1,1,2,GR CHIA SAS
112,259592,"GR Chia: X-Force Risk IP, Spam(Destination IP)","Firewall Permit
 preceded by Traffic timeout
",1,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,1,BY_TARGET,0,11:-1168894905,186.84.20.71,Destination IP,Firewall Permit  preceded by Traffic timeout ,Firewall Permit  preceded by Traffic timeout ,2,2,3,3,0,0,2,1,2,24,24,0,0,24 events and 0 flows in 2 categories,Mon Oct 03 13:19:18 COT 2022,Tue Oct 04 10:53:30 COT 2022,10.10.18.96,Multiple (2) ,186.84.20.71,186.84.20.71 ,1,2,0,1222998,"Oct 3, 2022, 1:19:18 PM","Oct 4, 2022, 10:53:30 AM",30d 21h 51m 1s,21h 34m 12s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166482000000000000    ,16649000000000000    ,other,GR_CHIA.FW_IFX,10.10.18.96,1,0,1,GR CHIA SAS
113,259594,"GR Chia: X-Force Risky IP, Anonymization(Destination IP)","Firewall Permit
",1,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_MERCANET,domain 11,1,BY_TARGET,0,11:1542257588,91.236.251.180,Destination IP,Firewall Permit ,Firewall Permit ,2,2,3,3,0,0,1,1,2,2,2,0,0,2 events and 0 flows in 1 categories,Mon Oct 03 13:20:37 COT 2022,Tue Oct 04 09:20:07 COT 2022,10.10.17.180,Multiple (2) ,91.236.251.180,91.236.251.180,1,1,0,1223001,"Oct 3, 2022, 1:20:37 PM","Oct 4, 2022, 9:20:07 AM",30d 23h 24m 24s,19h 59m 29s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166482000000000000    ,166489000000000000    ,other,GR_CHIA.FW_IFX,10.10.17.180,1,0,1,GR CHIA SAS
114,259661,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1097731976,190.145.240.120,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,6,1,6196,"6,196",0,0,"6,196 events and 0 flows in 1 categories",Mon Oct 03 19:17:33 COT 2022,Tue Oct 11 06:04:23 COT 2022,190.145.240.120,190.145.240.120,200.14.43.254,Local (2) Remote (4) ,2053119|1|2055165|2054107|2059947|2053994|2054120|2053544|2038949|2054324|2053633,2,0,1112311,"Oct 3, 2022, 7:17:33 PM","Oct 11, 2022, 6:04:23 AM",24d 2h 40m 7s,7d 10h 46m 50s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166484000000000000    ,166549000000000000    ,Multiple (2),other,190.145.240.120,4,2,2,GR CHIA SAS
115,259667,"GR Chia: X-Force Risk IP, Spam(Destination IP)","Ip-conn
 preceded by Firewall Permit
",1,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,1,BY_TARGET,0,11:-1288473034,179.51.118.54,Destination IP,Ip-conn  preceded by Firewall Permit ,Ip-conn  preceded by Firewall Permit ,2,2,2,2,0,0,2,1,2,13,13,0,0,13 events and 0 flows in 2 categories,Mon Oct 03 19:55:17 COT 2022,Mon Oct 03 21:39:36 COT 2022,10.10.45.99,Multiple (2) ,179.51.118.54,179.51.118.54 ,1,2,0,1223525,"Oct 3, 2022, 7:55:17 PM","Oct 3, 2022, 9:39:36 PM",31d 11h 4m 55s,1h 44m 19s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166484000000000000    ,166485000000000000    ,other,GR_CHIA.FW_IFX,10.10.45.99,1,0,1,GR CHIA SAS
116,259668,"GR Chia: X-Force Risk IP, Spam(Destination IP)","Firewall Permit
",0,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,1,BY_TARGET,0,11:-1288473032,179.51.118.56,Destination IP,Firewall Permit ,Firewall Permit ,2,2,0,0,0,0,1,1,1,3,3,0,0,3 events and 0 flows in 1 categories,Mon Oct 03 19:56:16 COT 2022,Mon Oct 03 19:59:24 COT 2022,10.10.45.99,10.10.45.99,179.51.118.56,179.51.118.56 ,1,2,0,1223525,"Oct 3, 2022, 7:56:16 PM","Oct 3, 2022, 7:59:24 PM",31d 12h 45m 7s,3m 7s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166484000000000000    ,166485000000000000    ,other,GR_CHIA.FW_IFX,10.10.45.99,1,0,1,GR CHIA SAS
